model,family,seed,ratio,dim,K,kind,dec_seed,excessB_real,excessB_star,star_sd,depth_excess,z_depth,time_s
dinov1_b,DINO,3,2.1233694553375244,768,30,decoupled,1,-0.014315964100368464,-0.001213143985148399,0.002144974085808303,-0.013102820115220066,-1.5722750698623589,309.0280005931854
dinov1_b,DINO,3,2.1233694553375244,768,30,decoupled,2,-0.013074231035308664,-0.0015528349070806206,0.0023573294168703794,-0.011521396128228044,-1.5357661534246505,282.5810430049896
dinov1_b,DINO,3,2.1233694553375244,768,30,decoupled,3,-0.0102853700564116,-5.8400707557723644e-05,0.0020044457351421335,-0.010226969348853875,-1.0354403953033116,254.5801966190338
dinov1_b,DINO,3,2.1233694553375244,768,30,decoupled,4,-0.01210400801439089,-0.002002469026423309,0.002071173660857077,-0.010101538987967581,-1.3244894987656433,304.4537920951843
dinov1_b,DINO,3,2.1233694553375244,768,30,decoupled,5,-0.01495106670512647,-0.002033569928516346,0.001995524026175678,-0.012917496776610124,-1.4960810544013006,276.33128905296326
dinov1_b,DINO,3,2.1233694553375244,768,30,decoupled,6,-0.01265565170786051,-0.0008393698198950874,0.001927677543514425,-0.011816281887965423,-1.303084732580385,311.5277273654938
dinov1_b,DINO,3,2.1233694553375244,768,30,decoupled,7,-0.01569238558677577,-0.0018914293392378336,0.001974555102708021,-0.013800956247537936,-1.940772573956625,287.84714007377625
dinov1_b,DINO,3,2.1233694553375244,768,30,decoupled,8,-0.014344856969799008,-0.00033922922040099945,0.0016675993251649593,-0.014005627749398009,-1.639073513594194,245.06581902503967
dinov1_b,DINO,3,2.1233694553375244,768,30,decoupled,9,-0.015931276952390785,-0.0006802905883369667,0.0015957218549429767,-0.01525098636405382,-1.771784069458964,288.15319442749023
dinov1_b,DINO,4,2.1233694553375244,768,30,intact,-1,-0.008737309827845263,-0.0011138441762505113,0.003226031148254604,-0.0076234656515947515,-0.9188020629376569,236.56782817840576
dinov1_b,DINO,4,2.1233694553375244,768,30,decoupled,0,-0.010590519917851093,-0.0019353293777789368,0.002187407982743433,-0.008655190540072157,-0.8755175545855197,248.64557695388794
dinov1_b,DINO,4,2.1233694553375244,768,30,decoupled,1,-0.013956713175698715,-0.0012802407063488715,0.002350432883503656,-0.012676472469349843,-1.4042211062533367,231.28715991973877
dinov1_b,DINO,4,2.1233694553375244,768,30,decoupled,2,-0.00983329844117943,-0.0018520683180219446,0.001299924535282702,-0.007981230123157487,-0.8477835585929446,315.66361594200134
dinov1_b,DINO,4,2.1233694553375244,768,30,decoupled,3,-0.012320532269903331,-0.0011682160673516045,0.002327884426882605,-0.011152316202551726,-1.1852533194159467,330.7132604122162
dinov1_b,DINO,4,2.1233694553375244,768,30,decoupled,4,-0.012838961366350488,-0.0021360747008698127,0.0009473443871326564,-0.010702886665480676,-1.0265544823626322,319.9320938587189
dinov1_b,DINO,4,2.1233694553375244,768,30,decoupled,5,-0.012760034341639026,-0.0017138322090411745,0.0014149760928863259,-0.01104620213259785,-1.1366114069125444,282.23155760765076
dinov1_b,DINO,4,2.1233694553375244,768,30,decoupled,6,-0.013954412522819551,-0.000475385240475551,0.0025556575672805457,-0.013479027282344,-1.2402720257226099,239.2091338634491
dinov1_b,DINO,4,2.1233694553375244,768,30,decoupled,7,-0.012193461852623946,-0.00176895869074047,0.002123283926997454,-0.010424503161883477,-1.0206756581856442,199.1059045791626
dinov1_b,DINO,4,2.1233694553375244,768,30,decoupled,8,-0.012823324780456821,-0.0010730570594660622,0.0019520310778648872,-0.011750267720990758,-1.1037565845435684,175.76958990097046
dinov1_b,DINO,4,2.1233694553375244,768,30,decoupled,9,-0.012144704473687956,-0.0013052261998304643,0.0010244790572866882,-0.010839478273857492,-1.087956971354299,234.58635473251343
