model,kind,a,b,ari_cut,coph_corr,triplet_agree
siglip_b,boot_pair,17,18,0.7001192351193456,0.9372904567017678,0.9103
siglip_b,boot_pair,17,19,0.6480076637533443,0.9073680797244548,0.86
siglip_b,boot_pair,17,20,0.6980086971448851,0.945196813363253,0.9343
siglip_b,boot_pair,17,21,0.6592039065021976,0.9080047479570648,0.8716
siglip_b,boot_pair,17,22,0.8581383828784994,0.9584987650880897,0.9403
siglip_b,boot_pair,17,23,0.6324653574189363,0.9513423280091452,0.9133
siglip_b,boot_pair,17,24,0.7365912593443497,0.9401880178375531,0.9111
siglip_b,boot_pair,17,25,0.7153833264973961,0.9501353675034637,0.9371
siglip_b,boot_pair,17,26,0.7088840146494226,0.9080761986640468,0.8534
siglip_b,boot_pair,17,27,0.6873653154148731,0.9150288275423912,0.8706
siglip_b,boot_pair,17,28,0.6695529527276051,0.9119942090077028,0.8659
siglip_b,boot_pair,17,29,0.7230172863223043,0.9118953490956911,0.8705
siglip_b,boot_pair,18,19,0.8221879373993135,0.9412365527076612,0.8884
siglip_b,boot_pair,18,20,0.8929795139964845,0.9688776464086281,0.954
siglip_b,boot_pair,18,21,0.8004511511025799,0.927475685590906,0.895
siglip_b,boot_pair,18,22,0.7543191107101841,0.9564604391293244,0.9402
siglip_b,boot_pair,18,23,0.7219145745718915,0.951282491620765,0.9092
siglip_b,boot_pair,18,24,0.8379090588262247,0.9521930520632068,0.9393
siglip_b,boot_pair,18,25,0.8548979730200855,0.956524321785857,0.9358
siglip_b,boot_pair,18,26,0.8563671563961058,0.9266037931241882,0.8776
siglip_b,boot_pair,18,27,0.8415491655677904,0.9422704961923706,0.8911
siglip_b,boot_pair,18,28,0.793275355516002,0.9267468971658521,0.8763
siglip_b,boot_pair,18,29,0.8891376790736402,0.9292770780846528,0.8695
