level,K,ratio,aniso,n,seed,excessB_real,excessB_star,depth,z,time_s
star,6,0.1,aniso,1000,4,-0.14997594828379515,-0.14284095034486494,-0.007134997938930215,-0.16327330607629661,68.6451575756073
star,6,0.3,iso,100,0,-0.12988349383682263,-0.11802044243615879,-0.011863051400663835,-0.32273168907228045,19.14226770401001
star,6,0.3,iso,100,1,-0.14298603120444695,-0.11833895750458781,-0.024647073699859134,-0.6476889539770379,19.02045726776123
star,6,0.3,iso,100,2,-0.1456126886645394,-0.1181338948850191,-0.02747879377952031,-0.7072787374149214,18.644704818725586
star,6,0.3,iso,100,3,-0.12488377732140789,-0.11899896697087427,-0.00588481035053362,-0.15282918299639306,18.800590753555298
star,6,0.3,iso,100,4,-0.12757521717867304,-0.11953634211083312,-0.008038875067839915,-0.21214149918064407,18.7628071308136
star,6,0.3,iso,1000,0,-0.12249043042644014,-0.12361368679106703,0.0011232563646268873,0.030526320733652298,62.61532282829285
star,6,0.3,iso,1000,1,-0.13769457668223822,-0.12453291322948208,-0.013161663452756142,-0.35085306661259585,60.199575662612915
star,6,0.3,iso,1000,2,-0.14190815031575063,-0.12400493430451812,-0.017903216011232514,-0.46266614430253944,61.99299216270447
star,6,0.3,iso,1000,3,-0.12303795739806965,-0.12395636721358436,0.0009184098155147064,0.024114481547049264,79.42666053771973
star,6,0.3,iso,1000,4,-0.12972958306499013,-0.12318453795382962,-0.006545045111160511,-0.17089677595540373,79.67305374145508
star,6,0.3,aniso,100,0,-0.11598628539470257,-0.11024677254155998,-0.0057395128531425865,-0.17211695533475388,24.173693656921387
star,6,0.3,aniso,100,1,-0.12415297656020033,-0.11081812702714597,-0.01333484953305436,-0.3598854798243265,23.123245239257812
star,6,0.3,aniso,100,2,-0.11775892030346613,-0.11170180373214553,-0.006057116571320603,-0.16128966926887928,24.027047634124756
star,6,0.3,aniso,100,3,-0.12620036675362933,-0.11052695405741517,-0.015673412696214167,-0.43593506832428025,25.54620337486267
star,6,0.3,aniso,100,4,-0.11243312673444544,-0.1022145489323012,-0.010218577802144246,-0.2748024333862726,25.5114688873291
star,6,0.3,aniso,1000,0,-0.09748287591766717,-0.09604935648108377,-0.0014335194365834025,-0.04221449036919305,76.08088898658752
star,6,0.3,aniso,1000,1,-0.10259700629818155,-0.09253492867330561,-0.010062077624875945,-0.29291977035720135,75.28863739967346
star,6,0.3,aniso,1000,2,-0.09843753088542546,-0.09520158916313706,-0.003235941722288402,-0.09358533379839436,80.79872035980225
star,6,0.3,aniso,1000,3,-0.09717238948545055,-0.09025830817503458,-0.006914081310415973,-0.2144270351276979,75.05245065689087
