model,kind,a,b,ari_cut,coph_corr,triplet_agree
clip_b,boot_pair,13,27,0.8470239656762756,0.9442964821421934,0.932
clip_b,boot_pair,13,28,0.8515489942138416,0.9502041428998484,0.9522
clip_b,boot_pair,13,29,0.8888616216108498,0.9453257162513862,0.9376
clip_b,boot_pair,14,15,0.9319588632677505,0.9546917899211503,0.9536
clip_b,boot_pair,14,16,0.8643075660564331,0.9428209877715859,0.9436
clip_b,boot_pair,14,17,0.8560303884149714,0.9483810280986578,0.9453
clip_b,boot_pair,14,18,0.8329767885492094,0.9429613929524208,0.9539
clip_b,boot_pair,14,19,0.8544449445716756,0.9357993244525107,0.94
clip_b,boot_pair,14,20,0.8894318071589019,0.933949612355374,0.9372
clip_b,boot_pair,14,21,0.8990622568241116,0.92408608495303,0.9243
clip_b,boot_pair,14,22,0.8899783620088305,0.9391768978781463,0.9403
clip_b,boot_pair,14,23,0.8364204149075034,0.9317751257739579,0.9402
clip_b,boot_pair,14,24,0.8611616965551635,0.9390886060159288,0.9391
clip_b,boot_pair,14,25,0.873687122825657,0.9212064630498175,0.9273
clip_b,boot_pair,14,26,0.8581977794471428,0.9482728234040669,0.9536
clip_b,boot_pair,14,27,0.884565062936013,0.9511487025073896,0.931
clip_b,boot_pair,14,28,0.8549476601903669,0.9314985823664668,0.9467
